corridor_id,segment_id,region,length_km,centroid_lat,centroid_lon,worldcover_tree_pct,worldcover_shrub_grass_pct,worldcover_built_pct,worldcover_bare_pct,sentinel2_ndvi_mean,sentinel2_ndmi_mean,sentinel2_ndvi_change,sentinel2_ndmi_change,vegetation_exposure_score,vegetation_dryness_score,vegetation_change_score,canopy_exposure_score,vegetation_score,vegetation_data_status,wildfire_exposure_score,wildfire_data_status,nearest_fire_km,eccc_weather_stress_score,weather_data_status,wind_gust_max_kmh,treatment_gap_score,treatment_data_status,outage_history_proxy_score,outage_data_status,terrain_score,terrain_data_status,planning_priority_score,planning_priority_level,top_reason_1,top_reason_2,top_reason_3,data_source_notes,as_of_date,tree_contact_exposure_proxy,wind_stress_score,wind_data_status,tree_contact_score_data_quality,tree_contact_missing_components,problem_type,recommended_planning_action,risk_pathway,explanation_short,current_priority_score,scenario_after_inspection_score,scenario_after_trimming_score,scenario_after_trimming_and_inspection_score,scenario_priority_reduction,scenario_mode,scenario_notes
SR-TX-3095,SR-TX-3095-S001,Surrey,0.769,49.092745,-123.035876,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,47.48,synthetic_proxy,,21.37,computed,16.9,50.44,synthetic,50.0,unofficial_archive_proxy,73.13,derived_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.66,41.77,38.63,36.62,7.04,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2204,SR-TX-2204-S001,Surrey,1.542,49.100198,-123.044139,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,78.52,38.53,35.82,48.39,computed,60.62,synthetic_proxy,,64.11,computed,16.9,77.1,synthetic,50.0,unofficial_archive_proxy,79.09,derived_proxy,61.52,Medium,ECCC weather stress proxy,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,54.86,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,61.52,58.63,54.47,51.55,9.97,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1791,SR-TX-1791-S001,Surrey,4.85,49.098773,-123.028719,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,76.05,38.53,35.82,47.77,computed,56.48,synthetic_proxy,,57.43,computed,16.9,78.43,synthetic,50.0,unofficial_archive_proxy,60.97,derived_proxy,57.59,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.85,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,57.59,54.64,50.49,47.54,10.05,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1791,SR-TX-1791-S002,Surrey,2.14,49.127485,-123.023941,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,70.84,38.53,35.82,46.47,computed,53.54,synthetic_proxy,,63.78,computed,16.9,78.25,synthetic,50.0,unofficial_archive_proxy,68.86,derived_proxy,58.7,Medium,ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.96,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.7,55.77,51.69,48.76,9.94,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2208,SR-TX-2208-S001,Surrey,0.003,49.056852,-123.030503,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,84.68,38.53,35.82,49.93,computed,56.35,synthetic_proxy,,60.33,computed,16.9,75.05,synthetic,50.0,unofficial_archive_proxy,65.02,derived_proxy,58.58,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Wildfire exposure (CWFIS / placeholder),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,53.67,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.58,55.76,51.58,48.7,9.88,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2533,SR-TX-2533-S001,Surrey,0.146,49.057521,-123.030524,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,39.34,synthetic_proxy,,21.37,computed,16.9,83.42,synthetic,50.0,unofficial_archive_proxy,84.13,derived_proxy,48.08,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,49.88,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,48.08,44.95,41.07,38.07,10.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3388,SR-TX-3388-S001,Surrey,0.146,49.057521,-123.030525,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,89.42,38.53,35.82,51.11,computed,64.6,synthetic_proxy,,59.01,computed,16.9,75.52,synthetic,50.0,unofficial_archive_proxy,50.0,derived_proxy,58.83,Medium,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,52.44,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.83,56.0,51.74,48.84,9.99,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3171,SR-TX-3171-S001,Surrey,4.652,49.092053,-123.008647,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,85.75,38.53,35.82,50.19,computed,53.48,synthetic_proxy,,59.69,computed,16.9,77.69,synthetic,50.0,unofficial_archive_proxy,65.02,derived_proxy,58.34,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,54.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.34,55.42,51.16,48.21,10.13,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3170,SR-TX-3170-S001,Surrey,4.652,49.092052,-123.008646,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,43.06,synthetic_proxy,,21.37,computed,16.9,46.55,synthetic,50.0,unofficial_archive_proxy,79.11,derived_proxy,42.79,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.6,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.79,41.04,37.99,36.09,6.7,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1844,SR-TX-1844-S001,Surrey,0.402,49.094692,-122.975012,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,47.48,synthetic_proxy,,21.37,computed,16.9,50.44,synthetic,50.0,unofficial_archive_proxy,73.13,derived_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.66,41.77,38.63,36.62,7.04,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1755,SR-TX-1755-S001,Surrey,0.519,49.138944,-123.026946,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,73.64,38.53,35.82,47.17,computed,56.48,synthetic_proxy,,59.75,computed,16.9,76.82,synthetic,50.0,unofficial_archive_proxy,60.97,derived_proxy,57.66,Medium,ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.12,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,57.66,54.78,50.69,47.8,9.86,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2229,SR-TX-2229-S001,Surrey,1.562,49.139667,-123.018604,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,65.9,38.53,35.82,45.23,computed,69.66,synthetic_proxy,,58.82,computed,16.9,79.07,synthetic,50.0,unofficial_archive_proxy,43.17,derived_proxy,58.18,Medium,Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,47.24,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.18,55.22,51.17,48.24,9.94,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1853,SR-TX-1853-S001,Surrey,1.817,49.190203,-122.968631,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,47.48,synthetic_proxy,,21.37,computed,16.9,50.44,synthetic,50.0,unofficial_archive_proxy,73.13,derived_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.66,41.77,38.63,36.62,7.04,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3423,SR-TX-3423-S001,Surrey,3.087,49.196862,-122.971158,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,81.91,38.53,35.82,49.23,computed,53.48,synthetic_proxy,,62.61,computed,16.9,77.08,synthetic,50.0,unofficial_archive_proxy,65.02,derived_proxy,58.59,Medium,ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,53.42,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.59,55.7,51.5,48.57,10.02,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3423,SR-TX-3423-S001,Surrey,0.496,49.196815,-122.951224,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,81.91,38.53,35.82,49.23,computed,53.48,synthetic_proxy,,62.61,computed,16.9,77.08,synthetic,50.0,unofficial_archive_proxy,65.02,derived_proxy,58.59,Medium,ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,53.42,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.59,55.7,51.5,48.57,10.02,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3423,SR-TX-3423-S001,Surrey,0.504,49.193751,-122.948994,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,81.91,38.53,35.82,49.23,computed,53.48,synthetic_proxy,,62.61,computed,16.9,77.08,synthetic,50.0,unofficial_archive_proxy,65.02,derived_proxy,58.59,Medium,ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,53.42,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.59,55.7,51.5,48.57,10.02,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
